City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
194,Sterling,1,US,2021-03-23 02:45:23,53,39.0062,-77.4286,48.99,3.44
195,Jhudo,0,PK,2021-03-23 02:47:16,52,24.964,69.2968,76.95,12.12
196,Klaksvik,75,FO,2021-03-23 02:47:16,93,62.2266,-6.589,41.0,5.75
197,Butaritari,98,KI,2021-03-23 02:47:16,80,3.0707,172.7902,81.25,19.01
198,Seoul,0,KR,2021-03-23 02:43:45,54,37.5683,126.9778,53.6,9.22
199,Chingirlau,97,KZ,2021-03-23 02:47:17,95,51.095,54.0814,17.69,7.45
200,Buala,63,SB,2021-03-23 02:47:18,71,-8.145,159.5921,85.15,6.44
201,Portland,33,US,2021-03-23 02:44:49,64,45.5234,-122.6762,46.99,5.01
202,Tucuman,90,AR,2021-03-23 02:47:18,94,-26.8241,-65.2226,66.2,2.24
203,Komsomolskiy,100,UZ,2021-03-23 02:47:18,71,40.4272,71.7189,48.2,6.91
204,Skibbereen,75,IE,2021-03-23 02:47:19,76,51.55,-9.2667,46.4,10.36
205,Stornoway,90,GB,2021-03-23 02:47:19,87,58.2093,-6.3865,48.2,29.93
206,San Juan,0,AR,2021-03-23 02:47:20,46,-31.5375,-68.5364,68.27,1.81
207,Kalabo,10,ZM,2021-03-23 02:47:20,88,-14.97,22.6814,65.43,5.12
208,Nioro,76,GM,2021-03-23 02:47:20,36,13.35,-15.75,72.63,9.31
209,Inverell,100,AU,2021-03-23 02:47:21,100,-29.7833,151.1167,68.0,3.0
210,Pacific Grove,46,US,2021-03-23 02:47:21,89,36.6177,-121.9166,53.01,8.99
211,Bowen,75,AU,2021-03-23 02:47:21,83,-20.0167,148.2333,82.4,6.91
212,Liverpool,90,GB,2021-03-23 02:42:31,71,53.4106,-2.9779,48.2,6.91
213,Moron,53,AR,2021-03-23 02:46:24,81,-34.6534,-58.6198,68.0,0.34
214,Mar Del Plata,99,AR,2021-03-23 02:47:22,88,-38.0023,-57.5575,66.0,10.31
215,Half Moon Bay,90,US,2021-03-23 02:45:50,87,37.4636,-122.4286,55.4,12.66
216,Horta,40,PT,2021-03-23 02:47:23,62,38.5333,-28.6333,57.2,18.41
217,Srednekolymsk,100,RU,2021-03-23 02:47:23,92,67.45,153.6833,9.12,15.26
218,Ponta Do Sol,11,PT,2021-03-23 02:47:24,57,32.6667,-17.1,55.0,5.01
219,Sao Filipe,13,CV,2021-03-23 02:47:24,72,14.8961,-24.4956,69.89,10.74
220,Great Yarmouth,100,GB,2021-03-23 02:47:25,93,52.6083,1.7305,42.01,5.75
221,Talnakh,100,RU,2021-03-23 02:47:25,93,69.4865,88.3972,5.99,10.27
222,Pandan,92,PH,2021-03-23 02:47:25,72,14.0453,124.1694,82.8,19.77
223,Traverse City,90,US,2021-03-23 02:47:26,57,44.7631,-85.6206,50.0,3.2
224,Longyearbyen,40,SJ,2021-03-23 02:47:27,67,78.2186,15.6401,17.6,26.46
225,Bengkulu,83,ID,2021-03-23 02:47:27,66,-3.8004,102.2655,83.48,1.74
226,Sitka,90,US,2021-03-23 02:47:27,81,57.0531,-135.33,39.2,5.75
227,Bolshoy Kamen,85,RU,2021-03-23 02:47:28,49,43.1225,132.3583,46.4,11.18
228,Kahului,40,US,2021-03-23 02:47:28,69,20.8947,-156.47,77.0,20.71
229,Russell,90,US,2021-03-23 02:45:03,63,32.3502,-85.1999,66.2,6.55
230,Laguna,20,US,2021-03-23 02:47:29,39,38.421,-121.4238,62.6,4.61
231,Guerrero Negro,97,MX,2021-03-23 02:47:29,81,27.9769,-114.0611,57.78,17.74
232,Karasjok,90,NO,2021-03-23 02:47:30,65,69.4719,25.5112,37.4,13.8
233,Arklow,88,IE,2021-03-23 02:47:30,87,52.7931,-6.1414,43.0,1.01
234,Hualmay,63,PE,2021-03-23 02:47:30,83,-11.0964,-77.6139,71.02,8.79
235,Malanville,85,BJ,2021-03-23 02:47:31,15,11.8685,3.3899,82.36,3.56
236,Oussouye,73,SN,2021-03-23 02:47:31,73,12.485,-16.5469,69.3,8.66
237,Lata,16,PT,2021-03-23 02:47:31,94,40.1629,-8.3327,51.01,2.35
238,Port Elizabeth,0,ZA,2021-03-23 02:47:32,94,-33.918,25.5701,55.4,3.44
239,Ixtapa,20,MX,2021-03-23 02:47:32,73,20.7,-105.2,73.4,5.75
240,Hofn,100,IS,2021-03-23 02:47:32,71,64.2539,-15.2082,37.69,19.98
241,Hameenlinna,90,FI,2021-03-23 02:47:33,74,60.996,24.4643,28.4,4.61
242,Bosaso,4,SO,2021-03-23 02:47:33,47,11.2842,49.1816,74.7,3.74
243,Mushie,100,CD,2021-03-23 02:47:34,94,-3.0167,16.9,68.79,1.59
244,Griffith,1,US,2021-03-23 02:47:34,62,41.5284,-87.4237,53.01,7.07
245,Lgov,89,RU,2021-03-23 02:47:34,90,51.6307,35.2775,24.78,7.16
246,Kuytun,97,RU,2021-03-23 02:47:35,94,54.3419,101.5036,31.17,5.53
247,Loralai,3,PK,2021-03-23 02:44:28,55,30.3705,68.598,53.01,4.56
248,Chapais,90,CA,2021-03-23 02:47:35,49,49.7834,-74.8492,48.2,9.22
249,Road Town,14,VG,2021-03-23 02:47:36,82,18.4167,-64.6167,77.0,14.0
250,Yulara,90,AU,2021-03-23 02:47:36,73,-25.2406,130.9889,73.4,6.91
251,Kulhudhuffushi,11,MV,2021-03-23 02:47:37,71,6.6221,73.07,83.21,6.2
252,Gogrial,100,SS,2021-03-23 02:47:37,63,8.5332,28.1004,79.48,4.54
253,Houma,90,US,2021-03-23 02:43:24,77,29.5958,-90.7195,66.2,11.5
254,Swan Hill,100,AU,2021-03-23 02:47:37,74,-35.3378,143.5544,66.88,10.11
255,Fort Saint James,12,CA,2021-03-23 02:47:38,92,54.4333,-124.25,28.67,2.62
256,Okhotsk,100,RU,2021-03-23 02:47:38,85,59.3833,143.3,19.94,17.72
257,Tignere,99,CM,2021-03-23 02:47:39,79,7.3667,12.65,68.05,4.74
258,Aden,3,YE,2021-03-23 02:47:39,62,12.7794,45.0367,78.55,8.32
259,General Roca,0,AR,2021-03-23 02:47:39,82,-39.0333,-67.5833,62.6,2.3
260,Huarmey,92,PE,2021-03-23 02:47:40,82,-10.0681,-78.1522,72.34,8.88
261,Tilichiki,100,RU,2021-03-23 02:47:40,96,60.4667,166.1,30.54,33.06
262,Aswan,0,EG,2021-03-23 02:47:40,29,24.0934,32.907,81.66,8.95
263,Esperance,90,AU,2021-03-23 02:47:41,63,-33.8667,121.9,62.6,13.8
264,Caravelas,0,BR,2021-03-23 02:47:41,85,-17.7125,-39.2481,74.3,3.51
265,Port Pirie,0,AU,2021-03-23 02:47:41,69,-33.1833,138.0167,75.2,11.5
266,Nishihara,75,JP,2021-03-23 02:47:42,48,26.1842,127.7558,68.0,9.22
267,Saurimo,100,AO,2021-03-23 02:47:42,96,-9.6608,20.3916,64.13,1.05
268,Souillac,40,MU,2021-03-23 02:47:43,94,-20.5167,57.5167,75.2,5.75
269,Burgeo,12,CA,2021-03-23 02:47:43,85,47.6167,-57.6152,29.19,8.14
270,Karasburg,90,NA,2021-03-23 02:47:44,46,-28.0167,18.75,72.97,8.79
271,Sault Sainte Marie,90,CA,2021-03-23 02:47:44,93,46.5168,-84.3333,39.2,4.61
272,Moa,97,CU,2021-03-23 02:47:45,88,20.6569,-74.9403,72.57,3.85
273,Kings Mountain,90,US,2021-03-23 02:47:45,51,35.2451,-81.3412,60.8,6.91
274,North Bend,75,US,2021-03-23 02:44:50,81,43.4065,-124.2243,46.99,4.61
275,Nelson Bay,90,AU,2021-03-23 02:47:46,94,-32.7167,152.15,69.8,12.66
276,San Andres,40,CO,2021-03-23 02:47:46,74,12.5847,-81.7006,80.6,6.91
277,Bilibino,100,RU,2021-03-23 02:47:46,63,68.0546,166.4372,3.54,5.17
278,Banda Aceh,97,ID,2021-03-23 02:47:47,62,5.5577,95.3222,85.57,9.57
279,Haines Junction,93,CA,2021-03-23 02:44:15,33,60.7522,-137.5108,21.2,3.44
280,Mount Gambier,90,AU,2021-03-23 02:47:47,68,-37.8333,140.7667,71.6,9.22
281,Uyovu,99,TZ,2021-03-23 02:47:47,96,-3.2833,31.5258,61.97,2.46
282,Pringsewu,69,ID,2021-03-23 02:47:48,63,-5.3582,104.9744,86.52,1.16
283,Shegaon,94,IN,2021-03-23 02:47:02,32,20.7833,76.6833,85.23,5.95
284,Drayton Valley,100,CA,2021-03-23 02:47:49,82,53.2168,-114.9854,25.0,1.99
285,Palmer,1,US,2021-03-23 02:47:49,36,42.1584,-72.3287,46.4,3.44
286,Kavaratti,100,IN,2021-03-23 02:47:50,74,10.5669,72.642,82.44,9.6
287,La Quinta,1,US,2021-03-23 02:44:11,14,33.6634,-116.31,71.6,6.91
288,Toamasina,20,MG,2021-03-23 02:47:50,94,-18.1667,49.3833,75.2,1.14
289,Victoria,99,HK,2021-03-23 02:45:53,60,22.2855,114.1577,66.99,1.99
290,Aleksandrov Gay,100,RU,2021-03-23 02:47:51,78,50.147,48.5704,28.94,8.63
291,Excelsior Springs,90,US,2021-03-23 02:47:51,58,39.3392,-94.2261,57.2,8.05
292,Thessalon,90,CA,2021-03-23 02:47:52,70,46.2501,-83.5666,42.8,2.33
293,Hanyang,14,CN,2021-03-23 02:47:52,58,32.1371,105.5126,53.17,5.3
294,San Patricio,90,US,2021-03-23 02:47:53,83,28.017,-97.5169,73.4,23.02
295,Miri,40,MY,2021-03-23 02:47:53,83,4.4148,114.0089,82.4,4.61
296,Karratha,3,AU,2021-03-23 02:47:53,41,-20.7377,116.8463,89.87,8.21
297,Tashara,97,RU,2021-03-23 02:47:54,79,55.5195,83.5094,30.0,5.99
298,Shimanovsk,11,RU,2021-03-23 02:47:54,46,52.0,127.7,22.75,13.2
299,Nemuro,20,JP,2021-03-23 02:47:54,52,43.3236,145.575,42.8,10.36
300,Hakkari,100,TR,2021-03-23 02:47:55,97,37.5833,44.1667,37.62,4.38
301,Khorramabad,98,IR,2021-03-23 02:47:55,51,33.4878,48.3558,55.76,2.64
302,Nyrob,100,RU,2021-03-23 02:47:55,96,60.733,56.7202,24.12,6.85
303,Tateyama,20,JP,2021-03-23 02:47:56,47,34.9833,139.8667,55.4,10.36
304,Berezovyy,96,RU,2021-03-23 02:47:56,65,51.6667,135.7,35.24,9.6
305,Sobolevo,94,RU,2021-03-23 02:47:56,96,54.4299,31.8996,21.11,7.11
306,Praia,0,CV,2021-03-23 02:45:18,73,14.9215,-23.5087,68.0,14.97
307,Broken Hill,0,AU,2021-03-23 02:47:57,53,-31.95,141.4333,75.2,16.11
308,Constitucion,0,CL,2021-03-23 02:47:57,81,-35.3333,-72.4167,57.78,13.38
309,Westport,1,US,2021-03-23 02:47:58,81,41.1415,-73.3579,44.6,3.44
310,Taunggyi,0,MM,2021-03-23 02:47:58,35,20.7833,97.0333,79.9,5.7
311,Savannah Bight,43,HN,2021-03-23 02:47:58,90,16.45,-85.85,77.0,1.01
312,Lazarev,40,RU,2021-03-23 02:47:59,69,52.225,141.5131,30.34,14.61
313,Cherskiy,100,RU,2021-03-23 02:47:59,59,68.75,161.3,11.77,5.21
314,Golynki,80,RU,2021-03-23 02:48:00,96,54.8696,31.3861,19.92,6.76
315,Marawi,37,PH,2021-03-23 02:48:00,77,7.9986,124.2928,82.99,4.0
316,Jacareacanga,93,BR,2021-03-23 02:48:01,98,-6.2222,-57.7528,71.98,2.35
317,Lasa,0,IT,2021-03-23 02:48:01,68,46.6166,10.7002,30.99,8.05
318,Bogorodskoye,92,RU,2021-03-23 02:48:01,97,56.55,37.8833,19.08,3.87
319,Beloha,24,MG,2021-03-23 02:48:02,95,-25.1667,45.05,73.15,4.59
320,Vysokogornyy,21,RU,2021-03-23 02:48:02,58,50.1167,139.15,31.59,14.83
321,Havelock,90,US,2021-03-23 02:43:18,94,34.8791,-76.9013,57.0,18.41
322,Chumikan,100,RU,2021-03-23 02:48:03,50,54.7183,135.315,16.03,17.27
323,San Javier,0,ES,2021-03-23 02:48:03,100,37.8063,-0.8374,48.99,5.75
324,Anshun,100,CN,2021-03-23 02:48:04,64,26.25,105.9333,46.44,1.5
325,Kindu,100,CD,2021-03-23 02:48:04,99,-2.95,25.95,68.67,1.34
326,Piacabucu,63,BR,2021-03-23 02:48:04,83,-10.4056,-36.4344,77.74,9.84
327,Leninskoye,20,KZ,2021-03-23 02:48:05,66,41.7589,69.3864,51.8,2.3
328,Bol,26,TD,2021-03-23 02:48:05,41,13.4586,14.7147,82.08,9.4
329,Plakhtiyivka,99,UA,2021-03-23 02:48:06,75,46.1006,29.7217,34.63,16.2
330,Parana,23,AR,2021-03-23 02:48:06,95,-31.732,-60.5238,64.99,5.17
331,Senno,98,RU,2021-03-23 02:48:06,100,59.5336,33.9167,11.23,1.21
332,Chapleau,100,CA,2021-03-23 02:48:07,95,47.8405,-83.4034,36.63,3.78
333,Tairua,24,NZ,2021-03-23 02:48:07,60,-37.0167,175.85,66.27,5.03
334,Rocha,100,UY,2021-03-23 02:44:26,81,-34.4833,-54.3333,62.8,0.27
335,Waipawa,100,NZ,2021-03-23 02:48:08,72,-41.4122,175.5153,63.0,10.36
336,Kieta,100,PG,2021-03-23 02:48:08,73,-6.2167,155.6333,84.99,5.68
337,Safford,1,US,2021-03-23 02:48:08,14,32.834,-109.7076,57.2,16.11
338,Sale,0,MA,2021-03-23 02:48:09,100,34.0389,-6.8166,48.99,5.64
339,Port Blair,100,IN,2021-03-23 02:48:09,64,11.6667,92.75,85.69,8.77
340,Shenjiamen,3,CN,2021-03-23 02:48:10,57,29.9576,122.298,52.39,13.76
341,Morondava,37,MG,2021-03-23 02:48:10,86,-20.2833,44.2833,76.73,5.37
342,Dongkan,0,CN,2021-03-23 02:48:10,39,33.9997,119.8308,59.0,14.0
343,Lagoa,100,PT,2021-03-23 02:48:11,74,39.05,-27.9833,55.58,21.94
344,Kloulklubed,75,PW,2021-03-23 02:48:11,79,7.0419,134.2556,84.2,12.66
345,Albury,90,AU,2021-03-23 02:44:13,100,-36.0833,146.9167,64.4,5.75
346,Khromtau,95,KZ,2021-03-23 02:48:12,93,50.2503,58.4347,18.07,4.41
347,Podor,75,MR,2021-03-23 02:48:12,34,16.6527,-14.9587,69.82,10.38
348,Aasiaat,100,GL,2021-03-23 02:48:12,94,68.7098,-52.8699,-7.01,17.76
349,Xining,0,CN,2021-03-23 02:48:13,11,36.6167,101.7667,46.17,1.99
350,Nanortalik,48,GL,2021-03-23 02:48:13,70,60.1432,-45.2371,21.72,9.6
351,Amposta,5,ES,2021-03-23 02:48:13,59,40.7131,0.581,45.0,1.99
352,Washougal,75,US,2021-03-23 02:48:14,66,45.5826,-122.3534,48.2,3.67
353,Badarpur,0,IN,2021-03-23 02:48:14,15,24.9,92.6,91.02,4.88
354,Andra,100,RU,2021-03-23 02:48:15,96,62.5147,65.8878,16.95,6.85
355,Belaya Gora,100,RU,2021-03-23 02:48:15,89,68.5333,146.4167,-2.42,12.62
356,Paulo Ramos,99,BR,2021-03-23 02:48:15,97,-4.2167,-45.1833,71.82,1.68
357,Harper,95,LR,2021-03-23 02:48:16,87,4.375,-7.7169,77.22,5.68
358,Roma,1,US,2021-03-23 02:47:22,45,43.2128,-75.4557,44.6,5.75
359,Neiafu,75,TO,2021-03-23 02:48:16,70,-18.65,-173.9833,86.0,6.91
360,Andapa,70,MG,2021-03-23 02:48:17,98,-14.65,49.65,69.3,1.19
361,Ulladulla,75,AU,2021-03-23 02:48:17,100,-35.35,150.4667,64.99,13.8
362,Little Current,89,CA,2021-03-23 02:48:17,65,45.9793,-81.9248,44.6,3.44
363,Temeni,58,GR,2021-03-23 02:48:18,87,38.2333,22.1167,48.0,1.07
364,Andover,20,GB,2021-03-23 02:48:18,93,51.2083,-1.4825,39.2,3.58
365,Lae,40,PG,2021-03-23 02:48:18,55,-6.7221,146.9847,89.6,8.05
366,Vila Franca Do Campo,40,PT,2021-03-23 02:48:19,88,37.7167,-25.4333,59.0,4.61
367,Anadyr,0,RU,2021-03-23 02:48:19,51,64.75,177.4833,6.8,6.71
368,Pauini,100,BR,2021-03-23 02:48:20,94,-7.7136,-66.9764,72.23,1.21
369,Dentsville,90,US,2021-03-23 02:48:20,52,34.064,-80.9582,66.2,5.75
370,Panguna,99,PG,2021-03-23 02:48:21,65,-6.3164,155.4848,81.57,1.86
371,Nhulunbuy,40,AU,2021-03-23 02:48:21,70,-12.2333,136.7667,87.8,8.05
372,Taoudenni,87,ML,2021-03-23 02:48:21,22,22.6783,-3.9836,63.34,12.03
373,San Jeronimo,100,PE,2021-03-23 02:48:22,85,-11.9472,-75.2829,49.95,0.85
374,Cabedelo,75,BR,2021-03-23 02:48:22,94,-6.9811,-34.8339,77.0,7.49
375,Inyonga,100,TZ,2021-03-23 02:48:22,97,-6.7167,32.0667,63.12,3.06
376,Lobito,99,AO,2021-03-23 02:48:23,79,-12.3481,13.5456,77.83,3.38
377,Vila Velha,75,BR,2021-03-23 02:48:23,83,-20.3297,-40.2925,78.8,2.3
378,Snyder,1,US,2021-03-23 02:48:24,66,32.7179,-100.9176,50.0,12.66
379,Fare,0,PF,2021-03-23 02:48:24,74,-16.7,-151.0167,83.73,15.28
380,Samarai,51,PG,2021-03-23 02:48:24,71,-10.6167,150.6667,85.01,3.78
381,Muroto,20,JP,2021-03-23 02:48:25,47,33.2833,134.15,55.4,4.61
382,Garowe,2,SO,2021-03-23 02:48:25,73,8.4054,48.4845,62.73,4.54
383,Helsingborg,76,SE,2021-03-23 02:48:25,89,56.0467,12.6944,39.99,5.99
384,Cervo,7,ES,2021-03-23 02:48:26,76,43.6702,-7.4101,48.11,5.93
385,Mareeba,96,AU,2021-03-23 02:48:26,62,-17.0,145.4333,91.0,4.61
386,Rodas,0,CU,2021-03-23 02:48:27,73,22.3408,-80.5572,68.0,5.75
387,Puerto Madryn,0,AR,2021-03-23 02:48:27,40,-42.7692,-65.0385,68.74,4.97
